id,name,alt_name,region,country,latitude,longitude,type,GEOIDFQ,PLACENAME,AREATYPE,COMMENT
AK322,Port Graham,Paluwik,Alaska,US,59.3514,-151.83,community,1600000US0263280,Port Graham CDP,Census designated place,
AK323,Port Heiden,Masrriq,Alaska,US,56.9566,-158.645,community,1600000US0263390,Port Heiden city,Incorporated place,
AK324,Port Lions,Masiqsirraq,Alaska,US,57.8675,-152.882,community,1600000US0263610,Port Lions city,Incorporated place,
AK326,Port Moller,,Alaska,US,55.99,-160.577,community,,,,
AK327,Port Protection,,Alaska,US,56.3127,-133.602,community,1600000US0263870,Port Protection CDP,Census designated place,
AK328,Portage,,Alaska,US,60.8381,-148.979,community,,,,
AK329,Portage Creek,,Alaska,US,58.9006,-157.714,community,1600000US0262285,Portage Creek CDP,Census designated place,
AK33,Bell Island Hot Springs,,Alaska,US,55.933,-131.566,community,,,,
AK330,Portlock,,Alaska,US,59.2144,-151.7461,community,,,,
AK331,Prudhoe Bay,,Alaska,US,70.2366,-148.38,community,1600000US0264380,Prudhoe Bay CDP,Census designated place,
AK332,Quinhagak,Kuinerraq,Alaska,US,59.7489,-161.916,community,1600000US0264600,Quinhagak city,Incorporated place,
AK333,Rainbow,,Alaska,US,61.0041,-149.642,community,,,,
AK334,Rampart,Dleł Taaneets,Alaska,US,65.5049,-150.17,community,1600000US0264820,Rampart CDP,Census designated place,
AK335,Red Devil,,Alaska,US,61.7611,-157.313,community,1600000US0264930,Red Devil CDP,Census designated place,
AK336,Refuge Cove,,Alaska,US,55.407,-131.741,community,,,,
AK337,Ruby,Tl'aa'ologhe,Alaska,US,64.7394,-155.487,community,1600000US0265590,Ruby city,Incorporated place,
AK338,Russian Mission,Iqugmiut,Alaska,US,61.7856,-161.325,community,1600000US0265700,Russian Mission city,Incorporated place,
AK340,Saint Mary's,Negeqliq,Alaska,US,62.053,-163.166,community,1600000US0266140,St. Mary's city,Incorporated place,
AK341,Saint Michael,Taciq,Alaska,US,63.478,-162.039,community,1600000US0266360,St. Michael city,Incorporated place,
AK342,Saint Paul,Tanax̂ Amix̂,Alaska,US,57.1221,-170.276,community,1600000US0266470,St. Paul city,Incorporated place,
AK343,Salamatof,,Alaska,US,60.5878,-151.326,community,1600000US0266510,Salamatof CDP,Census designated place,
AK344,Salcha,Soł Chaget,Alaska,US,64.5288,-146.899,community,1600000US0266550,Salcha CDP,Census designated place,
AK345,Salt Chuck,,Alaska,US,55.628,-132.552,community,,,,
AK346,Sanak,,Alaska,US,54.4831,-162.814,community,,,,
AK347,Sand Point,,Alaska,US,55.3397,-160.497,community,1600000US0267020,Sand Point city,Incorporated place,
AK348,Savonoski,,Alaska,US,58.7171,-156.867,community,,,,
AK349,Savoonga,Sivunga,Alaska,US,63.6904,-170.481,community,1600000US0267460,Savoonga city,Incorporated place,
AK35,Bessie No. 5 Dredge,,Alaska,US,64.5502,-165.151,community,,,,
AK350,Saxman,,Alaska,US,55.3183,-131.596,community,1600000US0267570,Saxman city,Incorporated place,
AK351,Scammon Bay,Marayaarmiut,Alaska,US,61.8428,-165.582,community,1600000US0267680,Scammon Bay city,Incorporated place,
AK352,Selawik,Siiḷivik / Akuliġaq,Alaska,US,66.6039,-160.007,community,1600000US0268230,Selawik city,Incorporated place,
AK353,Seldovia,Angagkitaqnuuq,Alaska,US,59.438,-151.711,community,1600000US0268340,Seldovia city,Incorporated place,
AK354,Seward,Qutalleq,Alaska,US,60.1043,-149.442,community,1600000US0268560,Seward city,Incorporated place,
AK355,Shageluk,Edixi,Alaska,US,62.6822,-159.562,community,1600000US0268670,Shageluk city,Incorporated place,
AK356,Shaktoolik,Saktuliq,Alaska,US,64.35,-161.183,community,1600000US0268890,Shaktoolik city,Incorporated place,
AK358,Shishmaref,Qigiqtaq,Alaska,US,66.2567,-166.072,community,1600000US0269770,Shishmaref city,Incorporated place,
AK359,Shungnak,Isiŋnaq / Nuurviuraq,Alaska,US,66.888,-157.136,community,1600000US0270100,Shungnak city,Incorporated place,
AK36,Bethel,Mamterilleq,Alaska,US,60.7922,-161.756,community,1600000US0206520,Bethel city,Incorporated place,
AK360,Sitka,Sheet'ká,Alaska,US,57.053,-135.33,community,,,,
AK361,Skagway,,Alaska,US,59.4583,-135.314,community,1600000US0270760,Skagway CDP,Census designated place,
AK362,Skwentna,,Alaska,US,61.9649,-151.158,community,1600000US0270870,Skwentna CDP,Census designated place,
AK363,Slana,Stl’aa Caegge,Alaska,US,62.707,-143.9697,community,1600000US0270930,Slana CDP,Census designated place,
AK365,Sleetmute,Cellitemiut,Alaska,US,61.7025,-157.17,community,1600000US0271090,Sleetmute CDP,Census designated place,
AK366,Soldotna,,Alaska,US,60.4878,-151.058,community,1600000US0271640,Soldotna city,Incorporated place,
AK367,Solomon,,Alaska,US,64.5608,-164.439,community,,,,
AK368,South Naknek,Qinuyang,Alaska,US,58.7155,-156.998,community,1600000US0272190,South Naknek CDP,Census designated place,
AK369,Spenard,,Alaska,US,61.1881,-149.917,community,,,,
AK37,Bettles,Kk’odlel T’odegheelenh Denh,Alaska,US,66.9185,-151.5162,community,1600000US0206630,Bettles city,Incorporated place,
AK371,St. Mary's,,Alaska,US,62.0331,-163.25,community,,,,
AK372,Stebbins,Tapraq,Alaska,US,63.5222,-162.288,community,1600000US0272960,Stebbins city,Incorporated place,
AK373,Sterling,,Alaska,US,60.5381,-150.758,community,1600000US0273070,Sterling CDP,Census designated place,
AK374,Stevens Village,Denyeet,Alaska,US,66.0063,-149.091,community,1600000US0273290,Stevens Village CDP,Census designated place,
AK375,Stony River,Gidighuyghatno’ Xidochagg Qay / K'qizaghetnu,Alaska,US,61.7831,-156.588,community,1600000US0273400,Stony River CDP,Census designated place,
AK376,Summit,,Alaska,US,63.3292,-149.119,community,,,,
AK377,Sunrise,,Alaska,US,60.8921,-149.425,community,1600000US0273950,Sunrise CDP,Census designated place,
AK378,Suntrana,,Alaska,US,63.8582,-148.846,community,,,,
AK379,Susitna Station,,Alaska,US,61.5432,-150.5162,community,,,,
AK38,Big Delta,,Alaska,US,64.1525,-145.842,community,1600000US0206850,Big Delta CDP,Census designated place,
AK380,Sutton,,Alaska,US,61.7114,-148.894,community,,,,
AK381,Takotna,Tochotno’,Alaska,US,62.9886,-156.064,community,1600000US0274610,Takotna CDP,Census designated place,
AK382,Talkeetna,K'dalkitnu,Alaska,US,62.3239,-150.109,community,1600000US0274830,Talkeetna CDP,Census designated place,
AK383,Tanacross,Taats’altęy,Alaska,US,63.378,-143.356,community,1600000US0275050,Tanacross CDP,Census designated place,
AK384,Tanana,Hohudodetlaatl Denh,Alaska,US,65.1719,-152.079,community,1600000US0275160,Tanana city,Incorporated place,
AK386,Tatitlek,Taatiilaaq,Alaska,US,60.8647,-146.679,community,1600000US0275380,Tatitlek CDP,Census designated place,
AK387,Tazlina,Tezdlen Na’,Alaska,US,62.0305,-145.416,community,1600000US0275480,Tazlina CDP,Census designated place,
AK388,Tee Harbor,,Alaska,US,58.41,-134.757,community,,,,
AK389,Telida,Tilayadi,Alaska,US,63.3833,-153.267,community,,,,
AK39,Big Lake,,Alaska,US,61.5378,-149.824,community,1600000US0207070,Big Lake CDP,Census designated place,
AK390,Teller,Tala,Alaska,US,65.2636,-166.361,community,1600000US0275930,Teller city,Incorporated place,
AK392,Tenakee Springs,Tʼanag̱eey / Tlaagoowu Aan,Alaska,US,57.7808,-135.219,community,1600000US0276260,Tenakee Springs city,Incorporated place,
AK393,Tetlin,Teełąy,Alaska,US,63.1373,-142.5208,community,1600000US0276590,Tetlin CDP,Census designated place,
AK394,Tetlin Junction,,Alaska,US,63.3172,-142.599,community,,,,
AK395,Thane,,Alaska,US,58.264,-134.328,community,,,,
AK396,Thorne Bay,,Alaska,US,55.7274,-132.471,community,1600000US0277140,Thorne Bay city,Incorporated place,
AK397,Tin City,,Alaska,US,65.5502,-167.851,community,,,,
AK398,Togiak,Tuyuryaq,Alaska,US,59.0619,-160.376,community,1600000US0277690,Togiak city,Incorporated place,
AK399,Tok,,Alaska,US,63.3366,-142.985,community,1600000US0277800,Tok CDP,Census designated place,
AK4,Akiak,Akiaq,Alaska,US,60.9122,-161.214,community,1600000US0200870,Akiak city,Incorporated place,
AK40,Bill Moore's Slough,,Alaska,US,62.9504,-163.7777,community,,,,
AK400,Tokeen,,Alaska,US,55.938,-133.324,community,,,,
AK401,Toksook Bay,Nunakauyaq,Alaska,US,60.5303,-165.102,community,1600000US0278240,Toksook Bay city,Incorporated place,
AK402,Tolovana,,Alaska,US,64.8542,-149.824,community,,,,
AK403,Tonsina,,Alaska,US,61.6558,-145.175,community,1600000US0278350,Tonsina CDP,Census designated place,
AK404,Tuluksak,Tuulkessaaq,Alaska,US,61.1025,-160.962,community,1600000US0278790,Tuluksak CDP,Census designated place,
AK405,Tuntutuliak,Tuntutuliaq,Alaska,US,60.3397,-162.669,community,1600000US0279120,Tuntutuliak CDP,Census designated place,
AK406,Tununak,Tununeq,Alaska,US,60.5855,-165.256,community,1600000US0279230,Tununak CDP,Census designated place,
AK407,Twin Hills,Ingricuar,Alaska,US,59.0792,-160.275,community,1600000US0279780,Twin Hills CDP,Census designated place,
AK408,Tyonek,Qaggeyshlat,Alaska,US,61.0681,-151.137,community,1600000US0279890,Tyonek CDP,Census designated place,
AK409,Ugashik,Ugaasaq,Alaska,US,57.513,-157.397,community,1600000US0280100,Ugashik CDP,Census designated place,
AK411,Umiat,,Alaska,US,69.3674,-152.133,community,,,,
AK412,Umkumiute,,Alaska,US,60.4983,-165.199,community,,,,
AK413,Umnak,,Alaska,US,53.267,-168.217,community,,,,
AK414,Unalakleet,Uŋalaqłiit,Alaska,US,63.873,-160.788,community,1600000US0280660,Unalakleet city,Incorporated place,
AK415,Unalaska,Iluulux̂,Alaska,US,53.8733,-166.533,community,1600000US0280770,Unalaska city,Incorporated place,
AK416,Unga,Uĝnaasaqax̂,Alaska,US,55.1828,-160.506,community,,,,
AK418,Utqiaġvik,Barrow,Alaska,US,71.2905,-156.789,community,1600000US0281920,Utqiag?vik city,Incorporated place,
AK419,Utukakarvik,,Alaska,US,61.9611,-164.75,community,,,,
AK42,Birch Creek,Łiteet'aii,Alaska,US,66.2687,-145.824,community,1600000US0207620,Birch Creek CDP,Census designated place,
AK420,Uyak,,Alaska,US,57.6256,-153.988,community,,,,
AK421,Valdez,Suacit,Alaska,US,61.1369,-146.3471,community,1600000US0282200,Valdez city,Incorporated place,
AK422,Venetie,Vįįhtąįį,Alaska,US,67.0139,-146.419,community,1600000US0282420,Venetie CDP,Census designated place,
AK423,Wainwright,Ulġuniq,Alaska,US,70.6369,-160.038,community,1600000US0282750,Wainwright city,Incorporated place,
AK424,Wales,Kiŋigin,Alaska,US,65.6097,-168.0876,community,1600000US0282860,Wales city,Incorporated place,
AK425,Ward Cove,,Alaska,US,55.408,-131.724,community,,,,
AK426,Wasilla,,Alaska,US,61.5814,-149.439,community,1600000US0283080,Wasilla city,Incorporated place,
AK427,Whale Pass,,Alaska,US,56.1,-133.167,community,1600000US0284000,Whale Pass city,Incorporated place,
AK428,White Mountain,Nasirvik,Alaska,US,64.6813,-163.406,community,1600000US0284070,White Mountain city,Incorporated place,
AK429,Whittier,,Alaska,US,60.773,-148.684,community,1600000US0284510,Whittier city,Incorporated place,
AK43,Birchwood,,Alaska,US,61.4081,-149.481,community,,,,
AK430,Willow,,Alaska,US,61.7472,-150.037,community,1600000US0285280,Willow CDP,Census designated place,
AK431,Wiseman,,Alaska,US,67.41,-150.107,community,1600000US0285610,Wiseman CDP,Census designated place,
AK432,Womens Bay,,Alaska,US,57.7099,-152.586,community,1600000US0285680,Womens Bay CDP,Census designated place,
AK433,Woody Island,,Alaska,US,57.78,-152.355,community,,,,
AK434,Wrangell,Shtax’héen,Alaska,US,56.4708,-132.377,community,,,,
AK435,Yakutat,Yaakwdáat,Alaska,US,59.5469,-139.727,community,1600000US0286490,Yakutat CDP,Census designated place,
AK436,Two Rivers,,Alaska,US,64.8767,-147.0384,community,1600000US0279830,Two Rivers CDP,Census designated place,
AK438,Fort Wainwright,,Alaska,US,64.8278,-147.6429,community,,,,
AK439,Joint Base Elmendorf-Richardson,,Alaska,US,61.2514,-149.8064,community,,,,
AK44,Bird Point,,Alaska,US,60.9311,-149.358,community,,,,
AK440,Fort Greely,,Alaska,US,63.9731,-145.7181,community,1600000US0226100,Fort Greely CDP,Census designated place,
AK442,Eielson Air Force Base,,Alaska,US,64.6656,-147.1014,community,1600000US0221370,Eielson AFB CDP,Census designated place,
AK443,Kantishna,,Alaska,US,63.5253,-150.9581,community,,,,
AK445,Bettles Bay State Marine Park,,Alaska,US,60.9597,-148.3184,community,,,,
AK446,Chilkat River Critical Habitat Area,,Alaska,US,59.373,-135.8596,community,,,,
AK447,Chugach National Forest Municipal Watershed,,Alaska,US,60.5195,-145.7223,community,,,,
AK448,Dall Bay State Marine Park,,Alaska,US,55.1559,-131.749,community,,,,
AK449,Decision Point State Marine Park,,Alaska,US,60.8016,-148.464,community,,,,
AK45,Bodenburg Butte,,Alaska,US,61.5495,-149.047,community,,,,
AK450,Ernie Haugen Public Use Area,,Alaska,US,56.5421,-132.6616,community,,,,
AK451,Funter Bay State Marine Park,,Alaska,US,58.2505,-134.9227,community,,,,
AK452,Goldstream Public Use Area,,Alaska,US,64.93,-147.7653,community,,,,
AK454,Kanuti Hot Springs Area Of Critical Environmental Concern,,Alaska,US,66.3427,-150.8468,community,,,,
AK455,Lake Todatonten Pingos Research Natural Area,,Alaska,US,66.1055,-152.938,community,,,,
AK456,Oliver Inlet State Marine Park,,Alaska,US,58.1015,-134.3127,community,,,,
AK457,Safety Cove State Marine Park,,Alaska,US,59.9819,-149.2235,community,,,,
AK459,South Todatonten Summit Research Natural Area,,Alaska,US,66.0506,-152.881,community,,,,
AK460,Stan Price State Wildlife Sanctuary,,Alaska,US,57.9051,-134.275,community,,,,
AK461,Sunny Cove State Marine Park,,Alaska,US,59.9024,-149.3453,community,,,,
AK462,Taku Harbor State Marine Park,,Alaska,US,58.0622,-134.0187,community,,,,
AK463,Thumb Cove State Marine Park,,Alaska,US,60.004,-149.3008,community,,,,
AK464,Ziegler Cove State Marine Park,,Alaska,US,60.8381,-148.3205,community,,,,
AK467,Canoe Passage State Marine Park,,Alaska,US,60.5181,-146.1118,community,,,,
AK468,Captain Cook State Recreation Area,,Alaska,US,60.7858,-151.0463,community,,,,
AK469,Driftwood Bay State Marine Park,,Alaska,US,59.9128,-149.2571,community,,,,
AK47,Brevig Mission,Sitaisaq,Alaska,US,65.3347,-166.489,community,1600000US0208740,Brevig Mission city,Incorporated place,
AK470,Entry Cove State Marine Park,,Alaska,US,60.8048,-148.3636,community,,,,
AK471,Fox River Flats Critical Habitat Area,,Alaska,US,59.7935,-150.925,community,,,,
AK474,Ishtalitna Creek Hot Springs Research Natural Area,,Alaska,US,65.8669,-151.6311,community,,,,
AK475,Jack Bay State Marine Park,,Alaska,US,61.032,-146.5743,community,,,,
AK476,Kenai River Special Management Area,,Alaska,US,60.5069,-150.9635,community,,,,
AK478,Misty Fjords National Monument,,Alaska,US,55.7913,-130.7927,community,,,,
AK48,Buckland,Kaŋiq,Alaska,US,65.9797,-161.123,community,1600000US0209600,Buckland city,Incorporated place,
AK480,Point Bridget State Park,,Alaska,US,58.6657,-134.9685,community,,,,
AK481,Sawmill Bay State Marine Park,,Alaska,US,61.0575,-146.7888,community,,,,
AK483,Serpentine Slide Research Natural Area,,Alaska,US,65.7113,-147.4653,community,,,,
AK484,Shelter Island State Marine Park,,Alaska,US,58.4513,-134.881,community,,,,
AK485,Surprise Cove State Marine Park,,Alaska,US,60.7568,-148.3873,community,,,,
AK49,Candle,,Alaska,US,65.9133,-161.924,community,,,,
AK5,Akutan,Achan-ingiiga,Alaska,US,54.1385,-165.778,community,1600000US0201090,Akutan city,Incorporated place,
AK50,Cantwell,Yidateni Na’,Alaska,US,63.3917,-148.951,community,1600000US0210150,Cantwell CDP,Census designated place,
AK51,Cape Lisburne,,Alaska,US,68.8678,-166.193,community,,,,
AK52,Cape Pole,,Alaska,US,55.965,-133.798,community,,,,
AK53,Cape Yakataga,,Alaska,US,60.0652,-142.428,community,,,,
AK54,Central,,Alaska,US,65.5724,-144.803,community,1600000US0211690,Central CDP,Census designated place,
AK55,Chakaktolik,,Alaska,US,61.7711,-163.625,community,,,,
AK56,Chakwaktolik,,Alaska,US,61.2291,-163.754,community,,,,
AK57,Chalkyitsik,Jałgiitsik,Alaska,US,66.6544,-143.722,community,1600000US0211800,Chalkyitsik CDP,Census designated place,
AK58,Chaniliut,,Alaska,US,63.0332,-163.417,community,,,,
AK6,Alakanuk,Alarneq,Alaska,US,62.6889,-164.615,community,1600000US0201200,Alakanuk city,Incorporated place,
AK60,Chatham,,Alaska,US,57.514,-134.924,community,,,,
AK61,Chefornak,Cevvʼarneq / Caputnguaq,Alaska,US,60.1607,-164.271,community,1600000US0212680,Chefornak city,Incorporated place,
AK62,Chena Hot Springs,,Alaska,US,65.053,-146.056,community,,,,
AK63,Chenega Bay,Caniqaq,Alaska,US,60.0746,-148.003,community,1600000US0212970,Chenega CDP,Census designated place,
AK64,Chevak,Cevʼaq,Alaska,US,61.5278,-165.586,community,1600000US0213230,Chevak city,Incorporated place,
AK65,Chickaloon,Nay’dini’aa Na’,Alaska,US,61.7967,-148.463,community,1600000US0213340,Chickaloon CDP,Census designated place,
AK66,Chicken,,Alaska,US,64.0733,-141.936,community,1600000US0213450,Chicken CDP,Census designated place,
AK67,Chignik,Cirniq,Alaska,US,56.2953,-158.402,community,1600000US0213550,Chignik city,Incorporated place,
AK68,Chignik Lagoon,Nanwarnaq,Alaska,US,56.3104,-158.5361,community,1600000US0213670,Chignik Lagoon CDP,Census designated place,
AK69,Chignik Lake,Igyaraq,Alaska,US,56.2552,-158.7696,community,1600000US0213780,Chignik Lake CDP,Census designated place,
AK7,Alatna,Alaasuq,Alaska,US,66.5542,-152.7019,community,1600000US0201305,Alatna CDP,Census designated place,
AK70,Chiniak,,Alaska,US,57.617,-152.2166,community,1600000US0213860,Chiniak CDP,Census designated place,
AK71,Chisana,,Alaska,US,62.0671,-142.049,community,1600000US0213890,Chisana CDP,Census designated place,
AK72,Chistochina,Tsiis Tl’edze’ Caegge,Alaska,US,62.565,-144.665,community,1600000US0214000,Chistochina CDP,Census designated place,
AK73,Chitina,Tsedi Na',Alaska,US,61.5158,-144.437,community,1600000US0214110,Chitina CDP,Census designated place,
AK74,Christian,,Alaska,US,67.3673,-145.2,community,,,,
AK75,Chuathbaluk,Curarpalek,Alaska,US,61.5726,-159.235,community,1600000US0214330,Chuathbaluk city,Incorporated place,
AK76,Chuloonawick,,Alaska,US,62.8961,-163.894,community,,,,
AK77,Circle,Danzhit Khànląįį,Alaska,US,65.8255,-144.061,community,1600000US0214880,Circle CDP,Census designated place,
AK78,Circle Hot Springs,,Alaska,US,65.4833,-144.634,community,,,,
AK79,Clam Gulch,,Alaska,US,60.2311,-151.394,community,1600000US0215320,Clam Gulch CDP,Census designated place,
AK8,Aleknagik,Alaqnaqiq,Alaska,US,59.273,-158.618,community,1600000US0201420,Aleknagik city,Incorporated place,
AK80,Clark's Point,Saguyaq,Alaska,US,58.8441,-158.551,community,1600000US0215430,Clark's Point city,Incorporated place,
AK81,Clear,,Alaska,US,64.3332,-149.167,community,,,,
AK82,Clover Pass,,Alaska,US,55.472,-131.791,community,,,,
AK83,Coffman Cove,,Alaska,US,56.0119,-132.8296,community,1600000US0216360,Coffman Cove city,Incorporated place,
AK84,Cohoe,,Alaska,US,60.3671,-151.3,community,1600000US0216420,Cohoe CDP,Census designated place,
AK85,Cold Bay,,Alaska,US,55.1858,-162.721,community,1600000US0216530,Cold Bay city,Incorporated place,
AK86,College,,Alaska,US,64.8582,-147.808,community,1600000US0216750,College CDP,Census designated place,
